dataset,family,distribution,structure,variant,n_samples,n_features,seed,normalized,k_min,k_max,n_k_values,connected_all_k,connected_rate,n_components,largest_component_size,smallest_component_size,n_edges,reinforcement_vertex_count,anti_hub_count,cutoff_in_degree,candidate_tie_count,selected_from_ties_degree_only,selected_from_ties_score_tie_break,score_tie_candidate_count,build_seconds,connectivity_check_seconds
logistic-separated-n500000-d32-seed42,synthetic,logistic,separated_clusters,approx_knn_only,500000,32,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,17673,707,1,4,152.86139214999275,69.05955948500196
logistic-separated-n500000-d64-seed42,synthetic,logistic,separated_clusters,approx_knn_only,500000,64,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,54640,707,1,1,194.08567936200416,65.80406999299885
logistic-separated-n500000-d128-seed42,synthetic,logistic,separated_clusters,approx_knn_only,500000,128,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,116676,707,1,1,222.3802629189886,65.3258131340117
logistic-separated-n1000000-d10-seed42,synthetic,logistic,separated_clusters,approx_knn_only,1000000,10,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,1,1680,74,1,2,251.50026248500217,134.96353920600086
logistic-separated-n1000000-d32-seed42,synthetic,logistic,separated_clusters,approx_knn_only,1000000,32,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,34655,1000,3,5,344.57081493099395,129.37498350799433
logistic-separated-n1000000-d64-seed42,synthetic,logistic,separated_clusters,approx_knn_only,1000000,64,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,117369,1000,1,2,437.45089395200193,133.02148524900258
logistic-separated-n1000000-d128-seed42,synthetic,logistic,separated_clusters,approx_knn_only,1000000,128,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,264858,1000,1,1,490.0685336930037,135.16576146599257
gaussian_sparse-separated-n1000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,1000,10,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,0,85,31,7,8,0.2445398150011897,0.116521524003474
gaussian_sparse-separated-n1000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,1000,32,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,0,70,31,1,1,0.3406417420046637,0.114219648996368
gaussian_sparse-separated-n1000-d64-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,1000,64,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,0,109,31,1,1,0.3569440860010218,0.1173071310040541
gaussian_sparse-separated-n1000-d128-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,1000,128,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,0,168,31,1,1,0.4044826939934864,0.124957584994263
gaussian_sparse-separated-n5000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,5000,10,42.0,False,2,50,49,False,0.0,5,1667,833,250000,0,70,0,495,70,11,15,0.9219388079945928,0.6423252590029733
gaussian_sparse-separated-n5000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,score_sg_antihub,5000,10,42.0,False,2,50,49,False,0.0,3,3334,833,252415,70,70,0,495,70,11,15,0.9219388079945928,0.5427878750051605
gaussian_sparse-separated-n5000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,5000,32,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,111,70,1,1,1.250968506996287,0.65850103199773
gaussian_sparse-separated-n5000-d64-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,5000,64,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,533,70,1,1,1.3639841309923213,0.6191255579906283
gaussian_sparse-separated-n5000-d128-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,5000,128,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,1200,70,1,1,1.4002136649942258,0.6798152840055991
gaussian_sparse-iid-n10000-d2-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,10000,2,42.0,False,2,50,49,False,0.0,4,9648,113,500000,0,100,0,5029,100,49,54,18.97359083700576,1.158010031998856
gaussian_sparse-iid-n10000-d2-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,10000,2,42.0,False,2,50,49,False,0.0,2,9887,113,504950,100,100,0,5029,100,49,54,18.97359083700576,1.2348242680018302
gaussian_sparse-iid-n10000-d2-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,10000,2,42.0,False,2,50,49,False,0.0,4,9648,113,504950,100,100,0,5029,100,49,54,18.97359083700576,1.120371712997439
gaussian_sparse-separated-n10000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,10000,10,42.0,False,2,50,49,False,0.0,2,6667,3333,500000,0,100,0,1223,100,3,19,1.9666279859957283,1.119202508998569
gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,10000,32,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,150,100,1,1,2.2546627539995825,1.1285921259986935
gaussian_sparse-separated-n10000-d64-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,10000,64,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,781,100,1,1,2.7151314119983,1.13318712299224
gaussian_sparse-separated-n10000-d128-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,10000,128,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,2471,100,1,1,3.0056454980076523,1.140399868003442
gaussian_sparse-iid-n25000-d2-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,25000,2,42.0,False,2,50,49,False,0.0,35,19745,131,1250000,0,158,0,13660,158,74,81,23.02658768699621,3.098078802999225
gaussian_sparse-iid-n25000-d2-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,25000,2,42.0,False,2,50,49,False,0.0,14,23048,131,1262403,158,158,0,13660,158,74,81,23.02658768699621,2.977991899999324
gaussian_sparse-iid-n25000-d2-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,25000,2,42.0,False,2,50,49,False,0.0,33,20008,133,1262403,158,158,0,13660,158,74,81,23.02658768699621,3.058651433995692
gaussian_sparse-separated-n25000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,25000,2,42.0,False,2,50,49,False,0.0,2,24882,118,1250000,0,158,0,13686,158,45,49,3.1591239029949065,3.0715580969990697
gaussian_sparse-separated-n25000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,random_sqrt_clique,25000,2,42.0,False,2,50,49,False,0.0,2,24882,118,1262403,158,158,0,13686,158,45,49,3.1591239029949065,2.879012202989543
gaussian_sparse-separated-n25000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,score_sg_antihub,25000,2,42.0,False,2,50,49,False,0.0,2,24882,118,1262403,158,158,0,13686,158,45,49,3.1591239029949065,3.0377504139905795
gaussian_sparse-separated-n25000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,25000,10,42.0,False,2,50,49,False,0.0,3,12501,4167,1250000,0,158,0,3951,158,23,26,5.067571671010228,2.924983034012257
gaussian_sparse-separated-n25000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,25000,32,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,529,158,1,2,6.359681147994706,2.836037621993455
gaussian_sparse-separated-n25000-d64-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,25000,64,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,1843,158,2,2,6.964801932990667,3.043028072992456
gaussian_sparse-separated-n25000-d128-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,25000,128,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,5801,158,1,1,7.933662073002779,3.0422416549990885
gaussian_sparse-iid-n50000-d2-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,50000,2,42.0,False,2,50,49,False,0.0,161,24721,133,2500000,0,223,0,27421,223,60,83,24.087234107995755,5.915653226998984
gaussian_sparse-iid-n50000-d2-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,50000,2,42.0,False,2,50,49,False,0.0,79,37710,133,2524753,223,223,0,27421,223,60,83,24.087234107995755,5.975811762007652
gaussian_sparse-iid-n50000-d2-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,50000,2,42.0,False,2,50,49,False,0.0,159,24988,136,2524753,223,223,0,27421,223,60,83,24.087234107995755,5.862657689998741
gaussian_sparse-separated-n50000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,50000,2,42.0,False,2,50,49,False,0.0,8,49249,90,2500000,0,223,0,28050,223,29,42,6.177270640007919,5.899065385994618
gaussian_sparse-separated-n50000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,random_sqrt_clique,50000,2,42.0,False,2,50,49,False,0.0,4,49714,90,2524753,223,223,0,28050,223,29,42,6.177270640007919,6.0392465949989855
gaussian_sparse-separated-n50000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,score_sg_antihub,50000,2,42.0,False,2,50,49,False,0.0,6,49430,105,2524753,223,223,0,28050,223,29,42,6.177270640007919,5.94014888300444
gaussian_sparse-separated-n50000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,50000,10,42.0,False,2,50,49,False,0.0,2,41667,8333,2500000,0,223,0,8238,223,1,22,10.712054092000471,6.143571846012492
gaussian_sparse-separated-n50000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,50000,32,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,1520,223,2,2,13.624439574006828,6.130217917991104
gaussian_sparse-separated-n50000-d64-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,50000,64,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,4093,223,3,3,15.025253870990127,5.872585695004091
gaussian_sparse-separated-n50000-d128-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,50000,128,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,11406,223,1,1,17.13385234499583,6.448674863000633
gaussian_sparse-iid-n100000-d2-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,100000,2,42.0,False,2,50,49,False,0.0,435,31320,116,5000000,0,316,0,55020,316,26,77,31.712604341999395,12.474252729996806
gaussian_sparse-iid-n100000-d2-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,100000,2,42.0,False,2,50,49,False,0.0,253,60115,126,5049770,316,316,0,55020,316,26,77,31.712604341999395,12.480967683994097
gaussian_sparse-iid-n100000-d2-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,100000,2,42.0,False,2,50,49,False,0.0,431,31806,129,5049770,316,316,0,55020,316,26,77,31.712604341999395,12.347869367993551
gaussian_sparse-separated-n100000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,100000,2,42.0,False,2,50,49,False,0.0,73,89846,89,5000000,0,316,0,57486,316,40,42,13.773652719988604,12.454336046997923
gaussian_sparse-separated-n100000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,random_sqrt_clique,100000,2,42.0,False,2,50,49,False,0.0,53,92851,89,5049770,316,316,0,57486,316,40,42,13.773652719988604,12.400249822996557
gaussian_sparse-separated-n100000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,score_sg_antihub,100000,2,42.0,False,2,50,49,False,0.0,70,90116,95,5049770,316,316,0,57486,316,40,42,13.773652719988604,15.598225310008274
gaussian_sparse-iid-n100000-d10-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,100000,10,42.0,False,2,50,49,False,0.0,14,98187,122,5000000,0,316,0,22125,316,32,62,40.19744143199932,12.388118182992912
gaussian_sparse-iid-n100000-d10-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,100000,10,42.0,False,2,50,49,False,0.0,10,98739,127,5049770,316,316,0,22125,316,32,62,40.19744143199932,12.669605720002435
gaussian_sparse-iid-n100000-d10-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,100000,10,42.0,False,2,50,49,False,0.0,14,98187,122,5049770,316,316,0,22125,316,32,62,40.19744143199932,12.465823892998742
gaussian_sparse-separated-n100000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,100000,10,42.0,False,2,50,49,False,0.0,2,83333,16667,5000000,0,316,0,16822,316,9,21,22.38261352700647,12.817701523003052
gaussian_sparse-separated-n100000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,100000,32,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,3221,316,1,1,27.953627638999023,12.39037521299906
gaussian_sparse-separated-n100000-d64-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,100000,64,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,8854,316,3,3,32.39130362699507,12.683066463010618
gaussian_sparse-separated-n100000-d128-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,100000,128,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,23290,316,1,1,36.265155536006205,12.29393984300259
gaussian_sparse-iid-n200000-d2-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,200000,2,42.0,False,2,50,49,False,0.0,915,55047,119,10000000,0,447,0,109942,447,75,308,48.852673330999096,25.47626406600466
gaussian_sparse-iid-n200000-d2-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,200000,2,42.0,False,2,50,49,False,0.0,645,98195,119,10099681,447,447,0,109942,447,75,308,48.852673330999096,25.58477862700238
gaussian_sparse-iid-n200000-d2-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,200000,2,42.0,False,2,50,49,False,0.0,906,56179,129,10099681,447,447,0,109942,447,75,308,48.852673330999096,25.60665664699627
gaussian_sparse-separated-n200000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,200000,2,42.0,False,2,50,49,False,0.0,328,140776,92,10000000,0,447,0,117776,447,9,47,28.50847826899553,25.6994061430014
gaussian_sparse-separated-n200000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,random_sqrt_clique,200000,2,42.0,False,2,50,49,False,0.0,222,161031,94,10099681,447,447,0,117776,447,9,47,28.50847826899553,28.309739832999185
gaussian_sparse-separated-n200000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,score_sg_antihub,200000,2,42.0,False,2,50,49,False,0.0,323,141249,99,10099681,447,447,0,117776,447,9,47,28.50847826899553,26.336941678993757
gaussian_sparse-iid-n200000-d10-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,200000,10,42.0,False,2,50,49,False,0.0,133,181981,112,10000000,0,447,0,44066,447,47,56,67.17587497599015,27.010037088999525
gaussian_sparse-iid-n200000-d10-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,200000,10,42.0,False,2,50,49,False,0.0,96,187017,112,10099681,447,447,0,44066,447,47,56,67.17587497599015,27.273020309003183
gaussian_sparse-iid-n200000-d10-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,200000,10,42.0,False,2,50,49,False,0.0,133,181981,112,10099681,447,447,0,44066,447,47,56,67.17587497599015,26.9825158760068
gaussian_sparse-separated-n200000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,200000,10,42.0,False,2,50,49,False,0.0,4,66667,33333,10000000,0,447,0,39388,447,10,24,45.62760374600475,26.96836080399225
gaussian_sparse-separated-n200000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,200000,32,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,5669,447,1,1,56.41028052500042,26.072870068004704
gaussian_sparse-separated-n200000-d64-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,200000,64,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,17302,447,1,3,67.5093884599919,26.811926673995917
gaussian_sparse-separated-n200000-d128-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,200000,128,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,48159,447,1,2,77.14291880499513,26.02081276100944
gaussian_sparse-iid-n500000-d2-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,500000,2,42.0,False,2,50,49,False,0.0,1897,128100,93,25000000,0,707,0,299491,707,52,162,99.8394876240054,67.11386100799427
gaussian_sparse-iid-n500000-d2-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,500000,2,42.0,False,2,50,49,False,0.0,1438,219230,95,25249571,707,707,0,299491,707,52,162,99.8394876240054,67.21752003899019
gaussian_sparse-iid-n500000-d2-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,500000,2,42.0,False,2,50,49,False,0.0,1883,129521,106,25249571,707,707,0,299491,707,52,162,99.8394876240054,66.84289674200409
gaussian_sparse-separated-n500000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,500000,2,42.0,False,2,50,49,False,0.0,2339,186731,98,25000000,0,707,0,251474,707,85,159,75.07065704200068,66.56233507199795
gaussian_sparse-separated-n500000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,random_sqrt_clique,500000,2,42.0,False,2,50,49,False,0.0,1944,240810,98,25249571,707,707,0,251474,707,85,159,75.07065704200068,69.79018123401329
gaussian_sparse-separated-n500000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,score_sg_antihub,500000,2,42.0,False,2,50,49,False,0.0,2329,187749,105,25249571,707,707,0,251474,707,85,159,75.07065704200068,68.25508692000585
gaussian_sparse-iid-n500000-d10-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,500000,10,42.0,False,2,50,49,False,0.0,522,416398,77,25000000,0,707,0,120651,707,46,52,140.4353057929984,67.36077047599247
gaussian_sparse-iid-n500000-d10-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,500000,10,42.0,False,2,50,49,False,0.0,408,434921,77,25249571,707,707,0,120651,707,46,52,140.4353057929984,68.50651545300207
gaussian_sparse-iid-n500000-d10-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,500000,10,42.0,False,2,50,49,False,0.0,520,416552,79,25249571,707,707,0,120651,707,46,52,140.4353057929984,68.0518406080082
gaussian_sparse-separated-n500000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,500000,10,42.0,False,2,50,49,False,0.0,42,495397,89,25000000,0,707,0,96812,707,8,9,117.0761442649964,65.50217359600356
gaussian_sparse-separated-n500000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,random_sqrt_clique,500000,10,42.0,False,2,50,49,False,0.0,32,496545,89,25249571,707,707,0,96812,707,8,9,117.0761442649964,66.87048980599502
gaussian_sparse-separated-n500000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,score_sg_antihub,500000,10,42.0,False,2,50,49,False,0.0,42,495397,89,25249571,707,707,0,96812,707,8,9,117.0761442649964,65.88627012800134
gaussian_sparse-separated-n500000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,500000,32,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,13677,707,7,10,143.7684171209985,65.87363986599667
gaussian_sparse-separated-n500000-d64-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,500000,64,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,39043,707,1,1,172.80613624899706,67.34441460600647
gaussian_sparse-separated-n500000-d128-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,500000,128,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,122943,707,1,1,214.1166506900045,65.26606599500519
gaussian_sparse-iid-n1000000-d2-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,1000000,2,42.0,False,2,50,49,False,0.0,4063,209731,93,50000000,0,1000,0,597858,1000,63,159,188.9635133149859,137.66625544001
gaussian_sparse-iid-n1000000-d2-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,1000000,2,42.0,False,2,50,49,False,0.0,3364,347086,93,50499500,1000,1000,0,597858,1000,63,159,188.9635133149859,136.05042311301804
gaussian_sparse-iid-n1000000-d2-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,1000000,2,42.0,False,2,50,49,False,0.0,4041,212083,105,50499500,1000,1000,0,597858,1000,63,159,188.9635133149859,133.85073537300923
gaussian_sparse-separated-n1000000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,1000000,2,42.0,False,2,50,49,False,0.0,5118,308425,92,50000000,0,1000,0,504905,1000,33,53,153.3774150950194,132.71002693998162
gaussian_sparse-separated-n1000000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,random_sqrt_clique,1000000,2,42.0,False,2,50,49,False,0.0,4468,397983,95,50499500,1000,1000,0,504905,1000,33,53,153.3774150950194,133.45137318299385
gaussian_sparse-separated-n1000000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,score_sg_antihub,1000000,2,42.0,False,2,50,49,False,0.0,5103,309929,105,50499500,1000,1000,0,504905,1000,33,53,153.3774150950194,133.60492834702018
gaussian_sparse-iid-n1000000-d10-seed42,synthetic,gaussian_sparse,iid,approx_knn_only,1000000,10,42.0,False,2,50,49,False,0.0,1408,782632,67,50000000,0,1000,0,235741,1000,1,3,273.2119689609972,133.1835913399991
gaussian_sparse-iid-n1000000-d10-seed42,synthetic,gaussian_sparse,iid,random_sqrt_clique,1000000,10,42.0,False,2,50,49,False,0.0,1205,815567,68,50499500,1000,1000,0,235741,1000,1,3,273.2119689609972,135.257622264995
gaussian_sparse-iid-n1000000-d10-seed42,synthetic,gaussian_sparse,iid,score_sg_antihub,1000000,10,42.0,False,2,50,49,False,0.0,1408,782632,67,50499500,1000,1000,0,235741,1000,1,3,273.2119689609972,134.93760066299
gaussian_sparse-separated-n1000000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,1000000,10,42.0,False,2,50,49,False,0.0,613,619595,83,50000000,0,1000,0,194013,1000,2,2,259.82209849599167,134.22582991298987
gaussian_sparse-separated-n1000000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,random_sqrt_clique,1000000,10,42.0,False,2,50,49,False,0.0,539,939578,83,50499500,1000,1000,0,194013,1000,2,2,259.82209849599167,134.72167845498188
gaussian_sparse-separated-n1000000-d10-seed42,synthetic,gaussian_sparse,separated_clusters,score_sg_antihub,1000000,10,42.0,False,2,50,49,False,0.0,611,931186,83,50499500,1000,1000,0,194013,1000,2,2,259.82209849599167,135.63316003899672
gaussian_sparse-separated-n1000000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,1000000,32,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,26472,1000,11,14,303.24650265299715,140.37293348499225
gaussian_sparse-separated-n1000000-d64-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,1000000,64,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,70158,1000,1,4,361.5555536369793,132.11312788000214
gaussian_sparse-separated-n1000000-d128-seed42,synthetic,gaussian_sparse,separated_clusters,approx_knn_only,1000000,128,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,245929,1000,2,2,451.2468494370114,128.18912858198746
